category,datetime,headline,id,image,related,source,summary,url
company,2023-08-16 12:12:00,Invenergy Buys American Electric Power's Renewables Portfolio For $1.5B,122099237,,AEP,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=438cda9317c72dab1b036c35d400067022363457a4506680f49f512430065cb7
company,2023-08-16 10:33:00,American Electric Power completes sale of unregulated renewables assets,122099239,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=cb59f2ac3ff7339b2784b8586a6c933f5c0cd515dd75814dd81d7565e488105b
company,2023-08-16 08:52:00,"Here are the stocks to buy and the ones to sell if interest rates stay high, says Jefferies",122299214,https://images.mktw.net/im-836471/social,AEP,MarketWatch,Jefferies offers up a stock playbook for a scenario in which the U.S. economy keeps surprising and the recession gets delayed.,https://finnhub.io/api/news?id=c4d888825cb91e23362e20189f5c313c1ba2f34297a4a03f602e8946e520ff55
company,2023-08-16 05:56:00,American Electric Power Co. Inc. stock underperforms Wednesday when compared to competitors despite daily gains,122099241,,AEP,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=ea20595e1f0e059c55afb2ed901053772a43b15e15baac6bb5a89e1cd2792430
company,2023-08-18 09:16:00,J.P. Morgan Reaffirms Their Buy Rating on American Electric Power (AEP),122115839,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=244bc46327b20e1c7f006f51c4b97aedf64ac3ba5ae86487da1b97bc1d2559f0
company,2023-08-18 05:56:00,American Electric Power Co. Inc. stock outperforms market on strong trading day,122136877,,AEP,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=2913a2c4fad70a520c9f90c1b0a28802a36ce70bacaffc82766f4d1822165b7a
company,2023-08-17 10:44:51,AEP COMPLETES SALE OF UNREGULATED RENEWABLES ASSETS,122084172,,AEP,Finnhub,"American Electric Power has completed the sale of its 1,365-megawatt unregulated, contracted renewables portfolio to IRG Acquisition Holdings, a partnership owned by Invenergy, CDPQ and funds...",https://finnhub.io/api/news?id=4aff1fc75891555b0371b99627c77b4bce82abad6a855b6b8fa4535f102591f9
company,2023-08-17 09:45:00,Largest borrow rate increases among liquid names,122085409,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=2fe602acb1b067787b39cbe5efd27abc083965a15f60324f24100c78bdb611a8
company,2023-08-17 08:04:00,Sell Any August Rally as September May Be a Disaster: 7 Safe-Haven Dividend Buys,122086769,,AEP,247WallSt,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=bd3fef2dfdea2340ca6243e33ff57501aed0c1d58b86e7e34a6672ac979581b5
company,2023-08-17 05:56:00,American Electric Power Co. Inc. stock underperforms Thursday when compared to competitors,122099234,,AEP,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5e49d6fa8214f0df5bfe9e37419f2778b80f8853ec3154e6df0d7e602b44444f
company,2023-08-17 05:17:00,How Is The Market Feeling About American Electric Power?,122099235,,AEP,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=51ef30c8279908bab14bc43cfb90d301e89c077f1b69aa73851a8f65b858aa69
company,2023-08-18 09:16:00,J.P. Morgan Reaffirms Their Buy Rating on American Electric Power (AEP),122115839,,AEP,TipRanks,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=244bc46327b20e1c7f006f51c4b97aedf64ac3ba5ae86487da1b97bc1d2559f0
company,2023-08-18 05:56:00,American Electric Power Co. Inc. stock outperforms market on strong trading day,122136877,,AEP,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=2913a2c4fad70a520c9f90c1b0a28802a36ce70bacaffc82766f4d1822165b7a
company,2023-08-21 17:49:00,IN BRIEF: American Electric Power names CEO Julie Sloat as chair,122172338,,AEP,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=b9d8f179457f49046bc1e7c1f9ee281f39f2368d64e71a374c97a24b94af6048
company,2023-08-21 14:00:00,"AEP BOARD ELECTS SLOAT CHAIR, NAMES STODDARD BOARD MEMBER",122152916,https://media.zenfs.com/en/prnewswire.com/7ad1586e58b5ed6d490485f7c00ccb5a,AEP,Yahoo,"The Board of Directors of American Electric Power (Nasdaq: AEP) has elected Julie Sloat chair of the Board, effective Oct. 2. Sloat is AEP's president and chief executive officer. In addition, Daniel G. ""Dan"" Stoddard, retired senior vice president, chief nuclear officer and president of Contracted Assets for Dominion Energy, has been elected to the Board.",https://finnhub.io/api/news?id=99874fbf29f8dee545d942dc946f8f7f3648d2a22341dd6acafe35d02c307921
company,2023-08-21 09:07:00,"American Electric elects Julie Sloat chair of the Board, adds board member",122172340,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5fc38416aa7c8443060d0963b8d985862924d99f7065e2f063814e80337708d8
company,2023-08-21 05:56:00,"American Electric Power Co. Inc. stock falls Monday, underperforms market",122172341,,AEP,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=88d16563e7d87678f47d7a666dcbd35fc67f033ba5307916c1a8119c2c2c9b31
company,2023-08-22 18:55:00,"American Electric Power Co. Inc. stock rises Tuesday, outperforms market",122299213,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. inched 0.08% higher to $78.62 Tuesday, on what proved to be an all-around rough trading session for the stock...",https://finnhub.io/api/news?id=87513a673c4c5d31106454f851d14259c01e08a6302d750b6f1703b8b529b45c
company,2023-08-22 12:16:06,"AEP BOARD ELECTS SLOAT CHAIR, NAMES STODDARD BOARD MEMBER",122164058,,AEP,Finnhub,"The Board of Directors of American Electric Power has elected Julie Sloat chair of the Board, effective Oct. 2. Sloat is AEP's president and chief executive officer.In addition, Daniel G. 'Dan'...",https://finnhub.io/api/news?id=1ab62e8520f2ee034d73c72716bfa2d48946ea73b2f45db99e83d00cb7c8d1c1
company,2023-08-22 09:39:36,Northwest Natural: Buy A Dividend King Utility With A New Growth Plan,122162079,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1428726796/image_1428726796.jpg?io=getty-c-w1536,AEP,SeekingAlpha,"Northwest Natural is in a good position with its 4.8% dividend, expanding businesses, and growth potential. Read why I feel NWN stock is undervalued now.",https://finnhub.io/api/news?id=db5ca1fea6eba30608710815762ae3e4c3c00753bcb5cfad01b2dcdf7baa18c6
company,2023-08-22 09:28:01,Avista: Good Utility And Attractive Total Return Potential,122161913,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1421653668/image_1421653668.jpg?io=getty-c-w1536,AEP,SeekingAlpha,Avista is a regulated electric and natural gas utility operating in the Pacific Northwest states. Read more to see my recommendation on AVA stock.,https://finnhub.io/api/news?id=c89e2320816338758b90a1a3e4091ffefdad7825263fa82eaf3e101034609359
company,2023-08-22 06:01:00,3 “Electric” Dividends Set to Soar in ’24 (They’re Cheap Now),122168251,,AEP,The Online Investor,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=0e5c4e2c3d6da0a33eef562252d6382551bd1db4e0a232daefa6e346db23b9b2
company,2023-08-21 17:49:00,IN BRIEF: American Electric Power names CEO Julie Sloat as chair,122172338,,AEP,Alliance News,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=b9d8f179457f49046bc1e7c1f9ee281f39f2368d64e71a374c97a24b94af6048
company,2023-08-21 09:07:00,"American Electric elects Julie Sloat chair of the Board, adds board member",122172340,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=5fc38416aa7c8443060d0963b8d985862924d99f7065e2f063814e80337708d8
company,2023-08-21 05:56:00,"American Electric Power Co. Inc. stock falls Monday, underperforms market",122172341,,AEP,MarketWatch,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=88d16563e7d87678f47d7a666dcbd35fc67f033ba5307916c1a8119c2c2c9b31
company,2023-08-23 22:53:27,Barclays Initiates Coverage of American Electric Power (AEP) with Overweight Recommendation,122190895,,AEP,Fintel,,https://finnhub.io/api/news?id=660404ae31e59311f11f6297d772d30c66fd69676f97e28f9c919ff4cbd51590
company,2023-08-23 22:53:22,Morgan Stanley Maintains American Electric Power (AEP) Overweight Recommendation,122190896,,AEP,Fintel,,https://finnhub.io/api/news?id=81609a24cf4aed09a22f70777343fc64f76828029917ea0e9e5b4536c5a88403
company,2023-08-23 18:54:00,"American Electric Power Co. Inc. stock rises Wednesday, still underperforms market",122299212,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. rallied 1.03% to $79.43 Wednesday, on what proved to be an all-around positive trading session for the stock...",https://finnhub.io/api/news?id=4bb8aaed2ea18401573b320b5914cfb19bf9248d36854d021a836e665d7f97d6
company,2023-08-23 09:07:00,"PG&E, Duke Energy, AEP and Pinnacle West top Barclays' new utilities ratings",122202619,,AEP,Seeking Alpha,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=d6ddbc67de2b0d48da87b3510e5370b474720cf3928dda4ba799e1edaa54702f
company,2023-08-23 06:03:00,Analyst Expectations for American Electric Power's Future,122208934,,AEP,Benzinga,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=c2860f54b0eac717900be1714fec1d2a79883e313f114093d71241614351d38b
company,2023-08-23 05:45:00,American Electric initiated with an Overweight at Barclays,122208936,,AEP,Thefly.com,Looking for stock market analysis and research with proves results? Zacks.com offers in-depth financial research with over 30years of proven results.,https://finnhub.io/api/news?id=48fd985967ca0b66868ced23a079be2b3c641911a474040faccee967017554f7
company,2023-08-22 18:55:00,"American Electric Power Co. Inc. stock rises Tuesday, outperforms market",122299213,https://images.mktw.net/im-220105/social,AEP,MarketWatch,"Shares of American Electric Power Co. Inc. inched 0.08% higher to $78.62 Tuesday, on what proved to be an all-around rough trading session for the stock...",https://finnhub.io/api/news?id=87513a673c4c5d31106454f851d14259c01e08a6302d750b6f1703b8b529b45c
company,2023-08-22 12:16:06,"AEP BOARD ELECTS SLOAT CHAIR, NAMES STODDARD BOARD MEMBER",122164058,,AEP,Finnhub,"The Board of Directors of American Electric Power has elected Julie Sloat chair of the Board, effective Oct. 2. Sloat is AEP's president and chief executive officer.In addition, Daniel G. 'Dan'...",https://finnhub.io/api/news?id=1ab62e8520f2ee034d73c72716bfa2d48946ea73b2f45db99e83d00cb7c8d1c1
company,2023-08-22 09:39:36,Northwest Natural: Buy A Dividend King Utility With A New Growth Plan,122162079,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1428726796/image_1428726796.jpg?io=getty-c-w1536,AEP,SeekingAlpha,"Northwest Natural is in a good position with its 4.8% dividend, expanding businesses, and growth potential. Read why I feel NWN stock is undervalued now.",https://finnhub.io/api/news?id=db5ca1fea6eba30608710815762ae3e4c3c00753bcb5cfad01b2dcdf7baa18c6
